k,pop_size,iterations,perc_elitism,perc_mat,sel_type,cross_type,mutation_rate,mut_type,best_solution_fitness,cycle_time,station_times,operator_times,violations,best_solution
231734,2000,1000,0.01,0.1,tournament,UX,0.01,random,291374,291374,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 280788, 291360, 291374, 204660]","[262510, 277214, 280788, 291360, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 7, 7, 8, 9, 8, 9, 5, 5, 6, 8, 8, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,tournament,SP,0.02,random,289698,289698,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 287288, 289698, 286536, 204660]","[262510, 277214, 287288, 289698, 286536, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 7, 7, 8, 8, 9, 7, 4, 4, 6, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,tournament,DP,0.02,random,290736,290736,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 285108, 290736, 287678, 204660]","[262510, 277214, 285108, 290736, 287678, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 7, 9, 8, 8, 9, 4, 4, 6, 9, 9, 9, 7, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.1,tournament,UX,0.02,random,291374,291374,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 289736, 282412, 291374, 204660]","[262510, 277214, 289736, 282412, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 7, 8, 8, 9, 7, 9, 4, 4, 6, 7, 7, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,roulette,SP,0.01,random,293006,293006,"[292972, 137064, 207434, 99888, 226326, 138914, 283186, 286942, 283574, 293006, 204660]","[262510, 277214, 286942, 283574, 293006, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 9, 9, 8, 7, 9, 8, 8, 7, 4, 4, 6, 8, 8, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,roulette,DP,0.01,random,291374,291374,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 286694, 285454, 291374, 204660]","[259022, 280702, 286694, 285454, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 8, 8, 8, 8, 7, 9, 7, 9, 5, 5, 6, 7, 7, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,roulette,UX,0.01,random,289170,289170,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 289170, 287288, 287064, 204660]","[279692, 260032, 289170, 287288, 287064, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 8, 8, 7, 9, 7, 8, 5, 5, 6, 9, 9, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,roulette,SP,0.02,random,294218,294218,"[279786, 150250, 207434, 79218, 246996, 138914, 269310, 294214, 288966, 294218, 204660]","[241840, 284008, 294214, 288966, 294218, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 8, 9, 8, 9, 7, 4, 4, 7, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,roulette,DP,0.02,random,293212,293212,"[292972, 137064, 207434, 79218, 246996, 138914, 269310, 291866, 293212, 292320, 204660]","[241840, 284008, 291866, 293212, 292320, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 9, 8, 9, 8, 7, 8, 4, 4, 9, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,roulette,UX,0.02,random,289324,289324,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 287662, 289324, 286536, 204660]","[262510, 277214, 287662, 289324, 286536, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 7, 8, 7, 8, 9, 7, 5, 5, 6, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,rank,SP,0.01,random,298360,298360,"[279786, 150250, 207434, 79218, 246996, 138914, 269310, 292822, 286216, 298360, 204660]","[241840, 284008, 292822, 286216, 298360, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 9, 7, 9, 7, 8, 8, 4, 4, 7, 8, 8, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,rank,DP,0.01,random,297480,297480,"[292972, 137064, 207434, 117070, 135464, 212594, 283186, 291866, 274176, 297480, 204660]","[279692, 260032, 291866, 274176, 297480, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 9, 9, 9, 8, 7, 8, 5, 5, 6, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,rank,UX,0.01,random,289372,289372,"[279786, 150250, 228104, 79218, 226326, 138914, 283186, 284810, 289340, 289372, 204660]","[262510, 277214, 284810, 289340, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 7, 8, 8, 7, 7, 4, 4, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,rank,SP,0.02,random,294344,294344,"[292972, 137064, 207434, 99888, 152646, 212594, 269310, 294214, 294344, 288840, 204660]","[262510, 263338, 294214, 294344, 288840, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 9, 9, 9, 9, 7, 5, 5, 7, 9, 9, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,rank,DP,0.02,random,291824,291824,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 291360, 280338, 291824, 204660]","[262510, 277214, 291360, 280338, 291824, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 9, 9, 7, 9, 7, 8, 4, 4, 6, 7, 7, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,rank,UX,0.02,random,289954,289954,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 284196, 289954, 289372, 204660]","[279692, 260032, 284196, 289954, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 7, 8, 8, 7, 8, 7, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,tournament,SP,0.01,random,296518,296518,"[292972, 137064, 207434, 96400, 156134, 212594, 269310, 296518, 294344, 286536, 204660]","[259022, 266826, 296518, 294344, 286536, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 8, 7, 7, 7, 9, 7, 5, 5, 7, 7, 7, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,tournament,DP,0.01,random,292198,292198,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 286216, 285108, 292198, 204660]","[262510, 277214, 286216, 285108, 292198, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 9, 8, 9, 9, 7, 7, 5, 5, 6, 7, 7, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,tournament,UX,0.01,random,288966,288966,"[279786, 150250, 228104, 79218, 226326, 138914, 283186, 286216, 288966, 288340, 204660]","[262510, 277214, 286216, 288966, 288340, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 8, 8, 9, 8, 7, 7, 4, 4, 6, 7, 7, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,tournament,SP,0.02,random,291374,291374,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 286666, 285482, 291374, 204660]","[259022, 280702, 286666, 285482, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 7, 7, 8, 9, 7, 9, 5, 5, 6, 7, 7, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,tournament,DP,0.02,random,294214,294214,"[292972, 137064, 207434, 99888, 152646, 212594, 269310, 294214, 290986, 292198, 204660]","[262510, 263338, 294214, 290986, 292198, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 9, 8, 9, 9, 8, 7, 5, 5, 7, 8, 8, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.01,0.2,tournament,UX,0.02,random,294218,294218,"[292972, 137064, 228104, 79218, 226326, 138914, 283186, 290358, 278946, 294218, 204660]","[262510, 277214, 290358, 278946, 294218, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 7, 8, 9, 8, 9, 7, 4, 4, 6, 9, 9, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,roulette,SP,0.01,random,296144,296144,"[292972, 137064, 207434, 99888, 226326, 138914, 283186, 287040, 280338, 296144, 204660]","[262510, 277214, 287040, 280338, 296144, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 9, 7, 9, 7, 9, 7, 8, 4, 4, 6, 7, 7, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,roulette,DP,0.01,random,291824,291824,"[279786, 150250, 228104, 96400, 209144, 138914, 283186, 291360, 280338, 291824, 204660]","[279692, 260032, 291360, 280338, 291824, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 9, 9, 7, 9, 7, 8, 4, 4, 6, 7, 7, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,roulette,UX,0.01,random,291824,291824,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 285184, 286514, 291824, 204660]","[279692, 260032, 285184, 286514, 291824, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 9, 9, 7, 9, 7, 7, 5, 5, 6, 8, 8, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,roulette,SP,0.02,random,298590,298590,"[292972, 137064, 207434, 96400, 156134, 212594, 269310, 298590, 289954, 288854, 204660]","[259022, 266826, 298590, 289954, 288854, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 9, 8, 8, 9, 8, 7, 5, 5, 9, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,roulette,DP,0.02,random,292198,292198,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 286942, 284382, 292198, 204660]","[262510, 277214, 286942, 284382, 292198, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 8, 8, 9, 7, 9, 9, 8, 7, 4, 4, 6, 8, 8, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,roulette,UX,0.02,random,289170,289170,"[279786, 150250, 207434, 96400, 229814, 138914, 283186, 289170, 287288, 287064, 204660]","[259022, 280702, 289170, 287288, 287064, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 8, 8, 7, 9, 7, 8, 4, 4, 6, 9, 9, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,rank,SP,0.01,random,290502,290502,"[279786, 150250, 207434, 96400, 229814, 138914, 283186, 283850, 289170, 290502, 204660]","[259022, 280702, 283850, 289170, 290502, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 9, 8, 9, 9, 8, 7, 8, 7, 4, 4, 6, 9, 9, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,rank,DP,0.01,random,290358,290358,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 283792, 290358, 289372, 204660]","[259022, 280702, 283792, 290358, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 8, 7, 7, 7, 7, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,rank,UX,0.01,random,290530,290530,"[279786, 150250, 228104, 79218, 226326, 138914, 283186, 288966, 284026, 290530, 204660]","[262510, 277214, 288966, 284026, 290530, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 7, 7, 9, 7, 8, 8, 4, 4, 6, 9, 9, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,rank,SP,0.02,random,289698,289698,"[279786, 150250, 207434, 96400, 229814, 138914, 283186, 287288, 289698, 286536, 204660]","[259022, 280702, 287288, 289698, 286536, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 7, 7, 8, 8, 9, 7, 4, 4, 6, 8, 8, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,rank,DP,0.02,random,292036,292036,"[279786, 150250, 228104, 79218, 226326, 138914, 283186, 292036, 282114, 289372, 204660]","[262510, 277214, 292036, 282114, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 7, 8, 8, 7, 8, 8, 4, 4, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,rank,UX,0.02,random,291374,291374,"[279786, 150250, 228104, 96400, 209144, 138914, 283186, 287040, 285108, 291374, 204660]","[279692, 260032, 287040, 285108, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 7, 8, 7, 9, 7, 9, 4, 4, 6, 7, 7, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,tournament,SP,0.01,random,288620,288620,"[279786, 150250, 207434, 99888, 226326, 138914, 283186, 287040, 288620, 287862, 204660]","[262510, 277214, 287040, 288620, 287862, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 9, 8, 7, 8, 7, 8, 7, 9, 4, 4, 6, 7, 7, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,tournament,DP,0.01,random,291824,291824,"[279786, 150250, 228104, 79218, 226326, 138914, 283186, 280338, 291360, 291824, 204660]","[262510, 277214, 280338, 291360, 291824, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 9, 9, 8, 9, 8, 7, 4, 4, 6, 8, 8, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,tournament,UX,0.01,random,289954,289954,"[279786, 150250, 228104, 96400, 135464, 212594, 283186, 289954, 284196, 289372, 204660]","[279692, 260032, 289954, 284196, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 7, 7, 8, 7, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,tournament,SP,0.02,random,294344,294344,"[292972, 137064, 207434, 117070, 135464, 212594, 283186, 279022, 294344, 290156, 204660]","[279692, 260032, 279022, 294344, 290156, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 8, 8, 9, 7, 7, 7, 7, 5, 5, 6, 9, 9, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,tournament,DP,0.02,random,293844,293844,"[292972, 137064, 228104, 79218, 152646, 212594, 283186, 285482, 284196, 293844, 204660]","[262510, 277214, 285482, 284196, 293844, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 9, 7, 8, 9, 8, 5, 5, 6, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.1,tournament,UX,0.02,random,289954,289954,"[279786, 150250, 207434, 117070, 135464, 212594, 283186, 289954, 284196, 289372, 204660]","[279692, 260032, 289954, 284196, 289372, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 7, 7, 8, 7, 8, 5, 5, 6, 9, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.2,roulette,SP,0.01,random,293212,293212,"[279786, 150250, 228104, 79218, 226326, 138914, 283186, 289170, 293212, 281140, 204660]","[262510, 277214, 289170, 293212, 281140, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 9, 8, 7, 8, 7, 8, 4, 4, 6, 9, 9, 7, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.2,roulette,DP,0.01,random,294218,294218,"[292972, 137064, 207434, 99888, 152646, 212594, 283186, 282016, 287288, 294218, 204660]","[262510, 277214, 282016, 287288, 294218, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 7, 8, 8, 9, 7, 9, 8, 5, 5, 6, 9, 9, 9, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.2,roulette,UX,0.01,random,287966,287966,"[279786, 150250, 207434, 117070, 209144, 138914, 283186, 287894, 287662, 287966, 204660]","[279692, 260032, 287894, 287662, 287966, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 7, 8, 9, 8, 7, 7, 8, 4, 4, 6, 7, 7, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.2,roulette,SP,0.02,random,290876,290876,"[279786, 150250, 207434, 96400, 229814, 138914, 283186, 284324, 288322, 290876, 204660]","[259022, 280702, 284324, 288322, 290876, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 9, 7, 9, 8, 9, 8, 8, 8, 4, 4, 6, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.2,roulette,DP,0.02,random,293212,293212,"[292972, 137064, 207434, 99888, 226326, 138914, 283186, 293212, 287040, 283270, 204660]","[262510, 277214, 293212, 287040, 283270, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 9, 9, 9, 8, 7, 8, 7, 8, 7, 4, 4, 6, 8, 8, 8, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.2,roulette,UX,0.02,random,291374,291374,"[279786, 150250, 207434, 96400, 156134, 212594, 283186, 280788, 291360, 291374, 204660]","[259022, 280702, 280788, 291360, 291374, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 3, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 7, 7, 8, 9, 8, 9, 5, 5, 6, 8, 8, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.2,rank,SP,0.01,random,294218,294218,"[292972, 137064, 207434, 79218, 246996, 138914, 269310, 290358, 292822, 294218, 204660]","[241840, 284008, 290358, 292822, 294218, 204660]",0,"[0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 7, 7, 8, 7, 8, 9, 8, 9, 7, 4, 4, 8, 9, 9, 9, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
231734,2000,1000,0.02,0.2,rank,DP,0.01,random,290358,290358,"[279786, 150250, 228104, 79218, 152646, 212594, 283186, 288796, 290358, 284368, 204660]","[262510, 277214, 288796, 290358, 284368, 204660]",0,"[0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 8, 8, 7, 8, 7, 9, 9, 7, 8, 5, 5, 6, 9, 9, 7, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
